fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4.0,-73.952885,40.776639,-73.959216,40.769272,2
18.1,-73.987515,40.750347,-73.993382,40.696698,5
3.7,-73.988234,40.747712,-73.981496,40.750075,1
6.1,-73.983173,40.743042,-73.992615,40.724405,5
8.5,-73.7813,40.64492,-73.743337,40.792913,1
6.0,-73.99376678466797,40.7209587097168,-73.97991943359375,40.71406173706055,3
4.9,-73.985937,40.730878,-73.996313,40.732388,1
20.1,-73.975138,40.760003,-73.85867,40.733007,1
6.1,-74.008153,40.738881,-74.01097,40.716045,1
20.5,-73.980387,40.775292,-73.884152,40.747362,1
11.3,-74.001964,40.745356,-73.961683,40.756062,2
11.3,-73.974719,40.729933,-73.990823,40.756513,2
6.5,-73.980789,40.744273,-73.992897,40.744659,1
5.3,-74.01278,40.716267,-74.017084,40.704634,1
15.3,-74.009665,40.70837,-73.970867,40.756958,1
8.0,-73.973323,40.743885,-73.977795,40.729392,1
6.0,-73.97644805908203,40.7807502746582,-73.96839141845703,40.79151916503906,1
14.0,-73.953137,40.786017,-73.980825,40.764627,5
4.5,-73.980667,40.783452,-73.971032,40.784377,2
10.9,-74.001567,40.724917,-73.990867,40.694718,2
4.5,-73.967042,40.766944,-73.97237,40.759632,1
7.0,-73.989582,40.75653,-73.974312,40.757183,1
8.5,-73.97449,40.751375,-73.99625,40.741212,1
57.33,-73.77679,40.645527,-73.991818,40.744347,1
7.7,-73.96394,40.808067,-73.950032,40.803027,1
5.3,-73.862337,40.75785,-73.86201,40.750007,1
10.1,0.0,0.0,0.0,0.0,1
4.1,-73.982188,40.768638,-73.979073,40.762437,5
26.1,0.0,0.0,0.0,0.0,1
6.9,-73.974493,40.736715,-73.974717,40.751028,1
5.0,-74.00080871582031,40.73179244995117,-74.00767517089844,40.732093811035156,1
26.0,-73.985,40.763625,-73.923503,40.866807,1
12.9,-73.99132,40.746383,-73.952393,40.766217,1
10.5,-73.95140838623047,40.769954681396484,-73.9743423461914,40.76211166381836,1
10.1,-73.9778,40.752098,-73.974198,40.783098,4
6.0,-73.971308,40.761078,-73.981393,40.754463,1
8.5,-73.983316,40.775617,-73.955647,40.779546,1
22.25,-73.891641,40.746952,-73.935702,40.830598,1
6.0,-73.981263,40.779123,-73.968243,40.796929,1
3.5,-73.98233032226562,40.77098083496094,-73.98185729980469,40.76612091064453,1
6.0,-73.95887756347656,40.76827621459961,-73.96624755859375,40.758419036865234,4
39.5,-73.874477,40.77397,-73.86557,40.664122,1
10.5,-73.986647,40.7214,-73.949673,40.714045,2
8.5,-74.006275,40.739708,-73.98556,40.769175,2
9.5,-73.999091,40.76075,-74.005817,40.74118,1
12.0,-73.9787368774414,40.74055480957031,-74.00765991210938,40.74299621582031,1
5.0,-73.949042,40.776972,-73.958267,40.77881,1
9.5,-74.00432,40.724045,-73.989862,40.734287,2
8.0,-73.993397,40.757048,-73.968339,40.758193,1
10.5,-73.991918,40.726335,-74.009798,40.722362,1
4.5,-73.99237,40.74341,-73.99821,40.74083,2
5.0,-73.959877,40.775368,-73.972363,40.782279,1
12.5,-73.97727966308594,40.75246810913086,-73.98896026611328,40.726898193359375,1
14.0,-73.962445,40.763,-73.99406,40.7228,1
2.9,-73.984138,40.758527,-73.984138,40.758527,1
41.33,-73.982747,40.748392,-73.8712,40.774212,3
57.33,-73.78202819824219,40.64454650878906,-73.97413635253906,40.75639724731445,1
5.7,-73.979636,40.739735,-73.981241,40.725019,2
21.0,-73.95684814453125,40.7706413269043,-74.00776672363281,40.71321487426758,1
6.9,-73.949894,40.777102,-73.969782,40.78465,1
5.3,-73.992712,40.749703,-73.992562,40.756414,3
9.5,-74.00339,40.731872,-73.984675,40.728835,1
5.0,-73.98361,40.757985,-73.990334,40.752078,1
4.1,-73.967083,40.772376,-73.974075,40.762883,1
6.1,-73.947409,40.783757,-73.954283,40.788956,1
9.3,-73.987818,40.743273,-74.01458,40.716927,1
5.7,-73.975373,40.755892,-73.9755,40.756092,1
9.0,-73.984574,40.745822,-74.002516,40.747015,1
11.0,-73.99154663085938,40.74946594238281,-73.99966430664062,40.72063446044922,1
5.5,-73.98995208740234,40.72555160522461,-73.98988342285156,40.73371887207031,4
4.5,-73.996301,40.743371,-74.005252,40.740674,1
35.0,-73.989842,40.729592,-73.94759,40.672045,1
15.3,-73.956493,40.784135,-73.993788,40.767299,1
5.5,-73.969987,40.756722,-73.959692,40.760492,2
4.0,-73.95681,40.774827,-73.956295,40.78074,3
19.3,-73.970207,40.762622,-74.0132,40.715202,1
49.57,-73.954028,40.741577,-73.985788,40.759207,1
6.1,-73.997709,40.764683,-73.994843,40.761019,1
15.7,-73.976443,40.75596,-74.015807,40.711538,2
23.3,-73.862652,40.768852,-73.966694,40.757581,1
10.0,-73.9770278930664,40.7877197265625,-73.95136260986328,40.79774856567383,1
4.5,-73.99221,40.749507,-73.987593,40.743473,1
17.0,-73.988706,40.7223,-73.984515,40.754824,3
5.7,-73.99298,40.758573,-73.982032,40.756252,1
10.5,-73.99009704589844,40.732521057128906,-74.00015258789062,40.7142448425293,1
5.5,-73.992083,40.725504,-73.984132,40.737399,1
6.5,-73.991485,40.744765,-74.004043,40.725732,5
4.9,-73.976979,40.779631,-73.97121,40.786165,1
4.0,-73.95937,40.71424,-73.966011,40.712195,2
5.7,-73.991907,40.722085,-74.002345,40.729633,1
4.5,-73.954442,40.784145,-73.955792,40.777962,1
5.5,-73.985899,40.75153,-73.978305,40.763213,1
8.9,-73.9568,40.77495,-73.964241,40.756376,1
10.1,-73.957508,40.776825,-73.991835,40.769617,1
5.3,-73.95959,40.762978,-73.961677,40.774143,2
7.5,-73.99074,40.75606,-73.972998,40.762192,1
32.5,-73.961497,40.761872,-73.961117,40.66424,1
7.7,-73.99891,40.744539,-73.992546,40.724096,1
4.5,-73.98867797851562,40.756717681884766,-73.9915542602539,40.74949264526367,1
17.0,-73.957528,40.774402,-74.00741,40.743239,1
4.5,-73.991937,40.744022,-74.00068,40.742115,1
7.5,-73.994974,40.763603,-73.983313,40.784304,1
27.7,-73.882252,40.771868,-73.968355,40.751462,1
24.1,-74.010258,40.705777,-74.006958,40.729003,1
5.5,-74.006071,40.735096,-73.997953,40.742775,1
18.9,-73.979097,40.686533,-73.954922,40.767155,1
4.5,-73.998647,40.734937,-73.993925,40.739562,5
27.3,-73.956244,40.767421,-73.865218,40.770696,1
6.9,-73.99777,40.76393,-73.988665,40.748502,1
5.3,-73.949118,40.78531,-73.935822,40.796233,1
16.0,-73.992277,40.71509,-73.993085,40.752372,1
24.5,-73.974748,40.787473,-74.002993,40.708577,1
12.5,-74.010232,40.720373,-73.990588,40.755721,1
4.5,-73.985752,40.726925,-73.976228,40.740823,1
5.7,-73.973799,40.75782,-73.961501,40.770181,1
25.7,-73.97095,40.756125,-73.834232,40.712849,1
6.9,-73.987091,40.752771,-73.975384,40.762877,1
19.5,-74.01206,40.706788,-73.969805,40.751286,4
27.3,-73.982059,40.774188,-73.861812,40.768446,1
19.5,-73.985789,40.746351,-73.94923,40.780993,2
16.5,-73.990529,40.730663,-73.980436,40.782293,1
5.5,-73.991098,40.755368,-73.999967,40.758705,2
36.269999999999996,-73.874573,40.773803,-73.968633,40.764641,1
9.0,-73.974272,40.751152,-73.955332,40.775897,1
30.5,-73.874624,40.773954,-73.973127,40.755821,1
14.5,-73.982153,40.772215,-73.94625,40.781122,5
7.5,-73.965037,40.772057,-73.969667,40.76874,3
7.3,0.0,0.0,0.0,0.0,3
6.1,-73.988809,40.722197,-73.979659,40.742254,1
7.7,-74.004219,40.747512,-73.981301,40.760055,3
6.5,-73.973065,40.795345,-73.96492,40.80639,1
21.0,-74.0084228515625,40.7111930847168,-73.98275756835938,40.777347564697266,1
5.3,-73.973153,40.764245,-73.97557,40.758236,2
7.0,-73.979225,40.746962,-73.989692,40.737487,1
4.9,-73.974308,40.764754,-73.967868,40.771264,1
3.3,-73.97652,40.780487,-73.979245,40.776807,1
7.0,-73.976035,40.748915,-73.982977,40.737022,2
6.9,-73.962485,40.809973,-73.975595,40.787862,1
18.0,-73.986768,40.766452,-74.00871,40.71998,1
6.5,-73.983853,40.740222,-73.974455,40.74235,1
10.9,-73.983043,40.756085,-73.999957,40.72681,1
7.3,-73.970098,40.799656,-73.9714,40.783607,2
9.5,-73.997145,40.722302,-73.999537,40.743857,1
7.5,-73.981322,40.774139,-73.959868,40.767831,2
4.5,-73.992682,40.754062,-73.986255,40.760675,1
2.9,-74.001802,40.74089,-74.00074,40.742253,5
3.7,-74.005225,40.721015,-74.002747,40.728507,5
12.1,-74.008696,40.719262,-73.973923,40.759761,1
8.0,-73.977398,40.755615,-73.992232,40.737365,2
3.7,-73.984545,40.76721,-73.976692,40.763903,1
6.9,-73.974669,40.78299,-73.990091,40.757177,2
7.3,-73.978948,40.736353,-73.995068,40.750002,1
10.5,-73.99708,40.723988,-73.969233,40.756493,1
6.1,-73.970178,40.758472,-73.954224,40.764134,1
10.1,-73.973078,40.793067,-73.937375,40.810303,5
4.1,-73.959667,40.776963,-73.960712,40.77398,1
9.3,-73.98804,40.73856,-73.978577,40.7723,2
16.1,-73.945288,40.803515,-73.963922,40.768732,3
5.7,0.0,0.0,0.0,0.0,3
4.5,-73.9557,40.776332,-73.962463,40.774885,1
10.1,-73.956225,40.771904,-73.989341,40.752245,1
5.5,-73.984117,40.756732,-73.97837,40.748055,2
16.5,-73.993658,40.762123,-74.005183,40.705272,5
5.3,-73.996345,40.742987,-74.005207,40.728563,5
4.5,-73.983322,40.761737,-73.994742,40.76586,1
4.1,-73.96065,40.797207,-73.966959,40.788537,1
7.5,0.0,0.0,0.0,0.0,1
14.5,-73.98728,40.77035,-73.942794,40.834864,1
6.1,-73.972585,40.759217,-73.98096,40.742087,5
4.0,-73.99327850341797,40.7555046081543,-73.98739624023438,40.75287628173828,1
24.65,-73.870624,40.773591,-73.954957,40.778498,1
49.57,-73.776708,40.64504,-73.989723,40.750905,3
9.5,-73.980107,40.784395,-73.953417,40.775787,1
13.0,-73.983421,40.726083,-73.994748,40.750294,1
11.7,-74.001237,40.736918,-73.975448,40.764004,1
11.9,0.0,0.0,0.0,0.0,1
10.1,-73.96111,40.801987,-73.941098,40.839263,1
57.33,-73.781575,40.645075,-73.999725,40.761515,5
8.5,-73.983663,40.746925,-73.972735,40.761915,2
17.5,-73.944068,40.775786,-73.969566,40.764231,1
6.5,-73.982532,40.782285,-73.962697,40.800883,1
7.3,-73.998993,40.734245,-73.993068,40.725459,1
13.7,-73.891272,40.76577,-73.889135,40.76187,2
26.5,-73.98537,40.768695,-74.014447,40.702862,5
6.5,-73.996998,40.75268,-73.99773,40.736049,1
4.5,-73.912347,40.76716,-73.91972,40.75819,1
6.9,-74.002082,40.750408,-73.981008,40.76535,1
7.5,-73.9823989868164,40.74576187133789,-73.97509002685547,40.76137924194336,4
20.5,-73.999697,40.72065,-73.963985,40.763852,2
5.5,-73.980928,40.742087,-73.97522,40.753485,1
6.0,-73.976743,40.751739,-73.986687,40.758796,3
14.5,-73.78385,40.648665,-73.807077,40.66553,1
7.0,-73.985727,40.747117,-73.987925,40.737637,1
5.7,-73.992098,40.742958,-73.983355,40.734597,5
13.0,-74.005737,40.717468,-73.979093,40.758917,1
3.7,-73.983828,40.752256,-73.990902,40.750904,1
45.0,-73.990765,40.696225,-73.776337,40.645362,1
3.7,-73.995438,40.739287,-73.993055,40.742657,1
9.3,-73.971265,40.757622,-74.00006,40.759473,5
5.0,0.0,0.0,0.0,0.0,5
12.1,-73.997164,40.714308,-73.991418,40.746715,2
9.0,-73.972477,40.781055,-73.948603,40.773172,1
3.7,-73.957719,40.780131,-73.960642,40.775592,1
5.0,-73.95953369140625,40.78032302856445,-73.96846008300781,40.786407470703125,4
10.1,-73.992838,40.725427,-73.976655,40.682807,3
8.9,-73.981713,40.770277,-73.979686,40.758041,1
10.9,-73.99395,40.751332,-74.008627,40.723355,1
6.5,-73.977781,40.783804,-73.961146,40.806556,1
6.9,-73.962018,40.770567,-73.974837,40.752467,1
37.0,-73.959727,40.77685,-73.984387,40.767732,2
6.5,-73.992327,40.743437,-73.993952,40.761815,1
11.0,-73.97888946533203,40.76233673095703,-73.98991394042969,40.74110794067383,5
8.9,-73.957375,40.773962,-73.96383,40.77079,3
7.5,-73.97387,40.782962,-73.953362,40.779732,6
12.5,-74.010535,40.711237,-73.96323,40.803627,5
8.9,-73.987063,40.720958,-74.004403,40.7218,1
15.0,-73.992407,40.738037,-73.98988,40.772202,1
17.7,-73.995586,40.723139,-73.982366,40.77153,1
13.5,-73.99317169189453,40.727535247802734,-73.97571563720703,40.76389694213867,2
4.1,-73.966734,40.794023,-73.974744,40.783103,1
8.0,-73.990236,40.750859,-74.005668,40.741152,2
12.1,-73.985374,40.723615,-73.952508,40.77395,1
9.5,-74.009954,40.734543,-73.986474,40.746866,1
32.5,-73.874807,40.774044,-73.995916,40.753266,1
3.3,-73.967657,40.76817,-73.970865,40.76784,6
10.0,-73.99492,40.75018,-73.98926,40.76951,1
10.1,-73.978909,40.762122,-73.983044,40.738794,4
7.7,-73.972723,40.749737,-73.979032,40.76292,1
6.5,-73.981032,40.737885,-73.98339,40.722157,5
9.0,-73.995207,40.749735,-73.984675,40.77436,1
10.0,-73.981735,40.728549,-73.988282,40.739584,1
4.0,-73.992395,40.724762,-73.987927,40.724807,1
6.1,-74.006533,40.731727,-73.991825,40.726565,1
9.0,-73.973507,40.760047,-73.952375,40.781015,1
8.9,-73.983278,40.734618,-73.99066,40.756187,1
5.0,-73.966302,40.758295,-73.972998,40.759756,4
6.1,-73.974075,40.763587,-73.98251,40.772197,1
9.5,-73.97081756591797,40.78800964355469,-73.99513244628906,40.75471115112305,1
8.9,-73.964119,40.76139,-73.983218,40.762366,2
6.5,-73.983107,40.770244,-73.988536,40.778352,2
57.33,-73.783707,40.646348,-73.995103,40.73922,1
16.5,0.0,0.0,0.0,0.0,2
2.5,-74.001613,40.751381,-74.001616,40.751377,1
15.3,-73.944752,40.78759,-73.987328,40.759843,1
4.5,-73.995002,40.740092,-73.991372,40.748912,5
4.5,-73.90211,40.764043,-73.90211,40.764043,5
6.1,-73.978333,40.762925,-73.95943,40.77268,1
5.0,-73.976669,40.743764,-73.981695,40.734203,2
2.5,-73.992109,40.749508,-73.96744,40.754421,1
7.3,-73.996217,40.746177,-74.001918,40.734443,2
5.3,-73.972963,40.743649,-73.983674,40.742391,2
8.0,-73.985299,40.778868,-73.962994,40.776696,1
26.1,-73.844658,40.721562,-73.964127,40.761337,1
13.7,-74.008107,40.738922,-73.965233,40.771777,1
6.5,-73.980182,40.745767,-73.967362,40.759927,1
10.5,-73.96868,40.754472,-73.996665,40.716507,1
10.1,-73.951547,40.785323,-73.982075,40.77338,1
5.3,-73.989328,40.734348,-74.001601,40.739503,1
3.7,-73.957025,40.78337,-73.952518,40.789704,1
11.7,-73.954877,40.769988,-73.997542,40.736658,5
8.0,-73.996895,40.763587,-73.983052,40.781722,6
8.3,-73.977121,40.683351,-73.960672,40.667465,1
5.3,-73.987564,40.751946,-73.991964,40.742323,1
8.9,-73.984267,40.748987,-73.981825,40.76517,5
6.9,-73.989061,40.753605,-73.974853,40.75524,1
4.9,-73.951585,40.786163,-73.951508,40.7936,1
5.7,-73.992552,40.75358,-73.978329,40.763247,2
9.7,-73.991427,40.726133,-73.952064,40.716407,2
5.0,-73.94882202148438,40.781768798828125,-73.94766998291016,40.77288055419922,3
4.1,-73.959419,40.771926,-73.967444,40.771938,1
6.5,-73.961722,40.774181,-73.970041,40.76261,1
6.9,-73.986342,40.730422,-73.97591,40.754892,1
5.0,-73.953815,40.772792,-73.955751,40.781843,1
17.7,-73.982351,40.772308,-73.957881,40.820394,3
9.0,-73.992402,40.724176,-73.985671,40.746374,1
33.33,-73.984846,40.745146,-73.871845,40.774452,1
57.54,-73.77684020996094,40.645416259765625,-73.9652328491211,40.77501678466797,1
5.7,-73.980343,40.759787,-73.972869,40.756071,1
4.5,-74.003395,40.717878,-74.009475,40.706203,2
15.3,-73.993344,40.760115,-73.987658,40.766512,1
11.3,-73.978433,40.757236,-74.009056,40.722769,1
9.5,-73.982429,40.774649,-73.984175,40.759992,2
5.3,-73.963,40.7716,-73.9729,40.7582,0
6.5,-73.9820556640625,40.74327087402344,-73.9933853149414,40.7498779296875,1
6.5,-73.993812,40.727459,-74.005087,40.717265,1
12.5,-73.980545,40.765247,-73.96873,40.799205,3
18.9,-73.969436,40.763735,-74.014184,40.709857,2
9.5,-73.978624,40.75286,-73.993637,40.732072,2
30.5,-73.981472,40.773805,-73.995152,40.693227,5
11.0,-73.95696,40.766335,-73.990585,40.75061,1
14.0,-74.009168,40.713432,-73.962383,40.71558,1
8.0,-73.964872,40.759937,-73.973878,40.753885,1
7.7,-73.982473,40.768197,-73.977162,40.754717,1
6.1,-73.98936,40.736117,-73.979818,40.725477,1
13.7,-73.961267,40.774978,-73.981943,40.73111,5
10.5,-73.976733,40.750717,-73.947725,40.779325,1
7.0,-73.988732,40.742467,-73.980128,40.751337,1
7.3,-73.957283,40.768428,-73.969388,40.756741,1
4.5,-74.001509,40.724363,-74.001718,40.721419,1
49.57,-73.975665,40.749102,-73.969914,40.757702,1
10.0,-73.962159,40.779025,-73.977671,40.763011,3
4.9,-73.989735,40.715588,-73.985987,40.726615,2
22.5,-73.952667,40.785222,-73.885509,40.77317,1
5.7,-73.963385,40.774281,-73.956845,40.763936,1
11.7,-73.966893,40.767148,-73.992933,40.72606,2
8.9,-73.990345,40.740322,-74.007332,40.727042,1
6.9,-73.973537,40.743923,-73.967647,40.762855,1
28.5,-73.874465,40.773937,-73.981105,40.78095,5
11.3,-73.977284,40.756199,-73.971017,40.798369,3
18.1,-74.00407,40.707278,-73.972298,40.760637,1
10.5,-73.977028,40.75398,-74.00082,40.722223,1
4.1,-73.98699,40.757265,-73.99006,40.749267,1
6.1,-73.976647,40.79078,-73.961638,40.802127,2
18.1,-74.005205,40.71903,-73.93416,40.698102,1
10.5,-74.004477,40.715973,-73.994267,40.750513,1
10.9,-73.973374,40.754327,-73.971422,40.792592,1
11.0,-73.973093,40.764131,-73.993708,40.731227,1
8.5,-73.99486541748047,40.72502136230469,-74.00508880615234,40.739986419677734,2
31.0,-73.87462615966797,40.77412033081055,-74.00464630126953,40.72457504272461,1
4.0,-74.001921,40.747593,-73.996915,40.74229,1
13.3,-73.985815,40.722832,-73.952025,40.779025,1
4.1,-73.969165,40.800865,-73.973242,40.792627,1
4.5,-73.989243,40.759408,-73.97429,40.76336,1
4.5,-73.970782,40.758427,-73.975757,40.751467,2
4.9,-73.968692,40.758148,-73.974267,40.76138,0
6.9,-73.991098,40.770057,-73.962815,40.767292,1
16.1,-73.9874,40.7294,-73.9826,40.7833,2
23.3,-74.001808,40.735513,-73.942299,40.847168,1
11.7,-73.87864,40.770592,-73.87864,40.770592,5
16.5,-73.988128,40.722247,-73.925496,40.702739,1
14.9,-73.972574,40.76141,-74.00596,40.704311,1
3.5,-73.983928,40.765355,-73.98729,40.766767,1
23.0,-73.96613,40.80518,-73.985101,40.732363,1
8.1,-73.995727,40.720037,-73.98405,40.727058,1
8.9,-73.987728,40.759648,-73.971093,40.751283,2
14.5,-73.984913,40.741837,-74.009337,40.716575,3
6.5,-74.00291,40.73395,-73.994585,40.74779,5
12.5,-73.9969253540039,40.7371711730957,-73.98870086669922,40.774967193603516,1
7.7,-74.003325,40.749097,-73.993682,40.738538,0
11.0,-73.959917,40.773687,-73.991112,40.750407,1
4.9,-73.981896,40.774184,-73.97759,40.784233,4
5.5,-73.998834,40.745422,-74.003989,40.75266,2
7.3,-73.992588,40.730208,-73.97567,40.748995,5
31.3,-73.8712,40.7739,-73.9744,40.752,1
18.1,-74.004007,40.74759,-73.955223,40.736475,1
18.0,-73.98109436035156,40.76289749145508,-74.0096206665039,40.734561920166016,1
9.5,-74.008977,40.738127,-73.984975,40.72589,1
14.5,-73.981067,40.733894,-73.998788,40.72053,2
9.3,-73.987509,40.724656,-73.955529,40.768209,2
10.9,-73.958933,40.77489,-73.98649,40.734516,1
7.7,-73.992472,40.748755,-73.975978,40.745755,2
11.5,0.0,0.0,0.0,0.0,1
6.0,-74.005452,40.740697,-74.004367,40.747802,1
4.5,-73.991125,40.731607,-73.98154,40.734178,1
6.5,-73.98165,40.773503,-73.970737,40.760303,1
12.5,-73.992253,40.725012,-73.989517,40.761387,2
4.5,-73.95556,40.772698,-73.959739,40.780313,1
7.3,-73.96613,40.757792,-73.982317,40.729447,1
24.1,-73.985185,40.768258,-73.924002,40.681798,5
6.1,-73.9876,40.742492,-73.970366,40.759148,1
4.1,-73.984107,40.770737,-73.985692,40.772197,2
4.9,-74.000015,40.761327,-73.99492,40.752798,1
10.1,-73.995509,40.764446,-73.975133,40.745656,1
9.5,-73.982283,40.771557,-73.969737,40.75185,2
6.5,-73.991419,40.739014,-73.982221,40.748163,1
30.5,-73.98806,40.76805,-73.870652,40.773918,1
8.5,-74.006,40.740395,-74.01607,40.714882,1
7.0,-73.975313,40.765018,-73.985435,40.758068,1
12.1,-73.962327,40.760347,-73.969567,40.794943,5
4.1,-74.003257,40.727568,-73.997052,40.729703,1
11.5,-73.979621,40.776387,-73.984755,40.758919,1
7.3,-73.979697,40.743904,-73.966212,40.754647,2
6.9,-73.990045,40.673116,-73.990045,40.673116,1
15.3,-73.953177,40.822882,-73.957635,40.76549,1
4.9,-73.991478,40.731928,-73.984277,40.732035,1
7.0,-73.9767074584961,40.75493240356445,-73.96113586425781,40.76106643676758,1
7.0,-73.93649,40.81433,-73.9461,40.79554,1
5.7,-74.000222,40.738857,-73.985247,40.732472,1
4.9,-73.979373,40.781766,-73.966229,40.79059,1
5.3,-73.977278,40.751322,-73.96877,40.754169,1
22.0,-73.947295,40.748127,-73.862005,40.742787,1
8.1,-73.982305,40.77158,-73.964823,40.763788,1
9.5,-73.99330139160156,40.752403259277344,-73.97108459472656,40.764503479003906,1
6.9,-73.96795,40.771192,-73.97774,40.753387,1
3.7,-73.996972,40.742462,-74.004315,40.74246,1
8.0,-73.9900894165039,40.714599609375,-73.98877716064453,40.7331428527832,1
4.5,-73.978277,40.772914,-73.980825,40.778345,1
9.7,-74.008155,40.705818,-74.002857,40.724986,1
7.3,-73.989742,40.73365,-73.991605,40.74905,1
10.9,-73.991957,40.725767,-73.986352,40.757287,2
5.3,-74.005881,40.714676,-74.00138,40.726393,2
18.5,-73.988008,40.764717,-73.965824,40.707287,1
5.5,-73.9879379272461,40.74368667602539,-73.97914123535156,40.75300216674805,1
25.7,-74.009025,40.713142,-73.937275,40.643673,1
27.5,-73.976855,40.747542,-73.986622,40.704475,1
6.1,0.0,0.0,0.0,0.0,1
20.0,-74.01498,40.709497,-73.979262,40.763162,5
14.9,-73.972456,40.759064,-74.007316,40.70529,2
19.7,-73.9867,40.7454,-73.879,40.7352,0
4.1,-73.957042,40.766356,-73.96089,40.757203,1
8.5,-73.985064,40.749528,-74.002489,40.756068,1
10.1,0.0,0.0,0.0,0.0,5
57.33,-73.789659,40.643626,-73.987149,40.762514,1
9.7,-74.004243,40.724555,-74.007977,40.705983,3
14.1,-73.98721,40.691582,-73.966355,40.696492,1
14.9,-73.996325,40.732107,-73.957977,40.781985,6
13.3,-73.989263,40.760333,-73.927405,40.771427,1
10.5,-73.975519,40.76066,-73.991296,40.749883,1
4.5,-73.990062,40.729312,-73.982059,40.740198,1
29.3,-73.885165,40.772482,-73.971278,40.754982,1
6.0,-73.965228,40.772159,-73.973786,40.763297,1
13.0,-74.00251770019531,40.745059967041016,-73.99633026123047,40.72203063964844,1
11.3,-73.98719,40.720377,-73.992805,40.760917,1
8.5,-74.006485,40.739466,-73.987594,40.744126,1
6.9,-73.971988,40.794482,-73.982243,40.77298,1
12.1,-73.98327,40.72583,-73.956668,40.72071,2
8.5,-73.997333,40.725705,-73.991767,40.748305,1
11.7,-73.991012,40.750364,-74.011934,40.706872,1
16.9,-73.992523,40.753343,-74.005798,40.737473,1
10.5,-73.953472,40.77023,-73.966765,40.792757,2
5.0,-73.980056,40.754674,-73.988383,40.744236,1
31.7,-73.866275,40.769943,-73.987257,40.757973,2
11.0,-73.993555,40.739355,-73.979948,40.726787,1
12.5,-74.00368,40.729968,-73.99348,40.683072,2
4.5,0.0,0.0,0.0,0.0,1
4.0,-73.993359,40.747248,-73.994999,40.750261,1
6.9,-73.984717,40.748012,-73.97777,40.757688,2
9.3,-73.955923,40.767612,-73.985756,40.741091,1
4.5,-73.94335174560547,40.81083679199219,-73.93950653076172,40.80522537231445,1
10.9,-73.964527,40.760358,-73.975082,40.71918,1
13.3,-73.98053,40.764455,-73.978377,40.72486,2
10.5,-73.9660873413086,40.75392150878906,-73.95594024658203,40.78190994262695,1
8.9,-74.006831,40.731236,-73.987585,40.765312,1
6.1,-73.97114,40.762935,-73.980238,40.773198,1
7.5,-73.99482,40.740153,-73.981623,40.746416,1
8.5,-74.002021,40.740399,-73.97843,40.749992,2
30.5,-74.000342,40.719908,-73.864484,40.770122,1
6.9,-74.005443,40.739782,-74.01608,40.71743,1
72.1,-73.981325,40.7561,-74.183,40.687937,1
7.7,-73.937208,40.793752,-73.91659,40.815622,1
7.5,-73.99125671386719,40.75120162963867,-73.98140716552734,40.744266510009766,1
10.9,-73.998608,40.760877,-74.013831,40.714825,1
31.5,-73.954733,40.765495,-73.993065,40.665142,5
4.5,-73.963888,40.756995,-73.974383,40.761758,1
33.3,-73.946355,40.711434,-73.789491,40.644831,2
56.8,-73.955027,40.786112,-73.790506,40.646711,1
16.0,-73.97317504882812,40.76493835449219,-73.97689819335938,40.79300308227539,1
7.5,-73.98157,40.757688,-73.964923,40.763735,1
4.5,-74.01403,40.71546,-74.01733,40.705062,1
14.0,-73.972262,40.793222,-73.99007,40.757519,1
6.1,-73.974075,40.746562,-73.989285,40.734435,1
9.0,-74.006772,40.730702,-73.98707,40.733337,1
9.7,-73.961789,40.779695,-73.9655,40.763557,1
8.1,-73.994568,40.740055,-74.008308,40.719347,1
11.7,-74.008615,40.722807,-73.96153,40.711362,1
10.0,-73.992105,40.752332,-74.001552,40.755707,1
16.5,-74.00902,40.732827,-73.960785,40.775882,1
11.3,-73.991987,40.754845,-73.950307,40.775565,1
6.9,-73.984615,40.742745,-73.975265,40.758234,1
57.33,-73.783622,40.648536,-73.974499,40.757222,4
20.9,-73.988989,40.718681,-73.870642,40.773975,1
5.7,-73.976057,40.744979,-73.990754,40.751208,1
6.9,-73.976861,40.747536,-73.956046,40.767931,1
3.7,-73.986982,40.75076,-73.981358,40.758097,4
5.7,-73.996286,40.737093,-73.985344,40.735882,1
6.5,-73.990105,40.735287,-74.010282,40.716702,1
11.5,-73.969972,40.759258,-73.98326,40.740757,1
7.7,-73.973206,40.76382,-73.989307,40.76326,1
9.3,-74.007433,40.727343,-73.982017,40.750023,1
6.0,-73.975805,40.754897,-73.984702,40.76074,1
9.0,-73.982585,40.785139,-73.998119,40.757384,3
5.7,-73.968297169794,40.761930622527,-73.969126273711,40.750055544047,1
28.5,-73.982483,40.770403,-73.828055,40.712608,1
21.5,-74.000507,40.747735,-73.947668,40.787592,1
6.9,-73.973572,40.748265,-73.994082,40.746167,4
7.5,-73.99599,40.74837,-73.9828,40.74582,1
34.5,-74.008626,40.720135,-73.942678,40.631949,1
12.5,-74.00477,40.708582,-73.956902,40.712602,1
5.7,-73.978708,40.756258,-73.990288,40.748188,3
15.7,-74.007178,40.716102,-73.96954,40.758133,1
10.1,-73.98024,40.752353,-73.979973,40.772565,2
3.7,-73.990194,40.75719,-73.981791,40.760439,1
21.7,-73.9935,40.6928,-73.9565,40.7647,1
12.5,-73.957018,40.780098,-73.992688,40.735523,1
